,network_path,image_id,original_label,tmp_path,epsilon_value,smallest_sat_value,total_time,verifier
117,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,119,2,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_119,0.05,0.05,0.0107867717742919,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
118,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,120,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_120,0.05,0.05,0.0105319023132324,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
119,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,121,4,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_121,0.0,0.05,0.0107548236846923,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
120,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,122,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_122,0.05,0.05,0.0107851028442382,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
121,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,123,6,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_123,0.05,0.05,0.0109457969665527,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
122,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,124,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_124,0.0,0.05,0.0112075805664062,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
123,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,125,9,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_125,0.0,0.05,0.0110490322113037,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
124,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,126,0,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_126,0.05,0.05,0.0112593173980712,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
125,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,127,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_127,0.05,0.05,0.0105097293853759,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
126,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,128,8,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_128,0.05,0.05,0.0105328559875488,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
127,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,129,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_129,0.05,0.05,0.0144753456115722,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
128,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,130,6,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_130,0.05,0.05,0.0110998153686523,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
129,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,131,6,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_131,0.05,0.05,0.0107183456420898,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
130,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,132,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_132,0.05,0.05,0.0109267234802246,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
131,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,133,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_133,0.05,0.05,0.0106587409973144,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
132,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,134,8,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_134,0.05,0.05,0.0106589794158935,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
133,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,135,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_135,0.05,0.05,0.0105013847351074,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
134,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,136,0,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_136,0.05,0.05,0.0105135440826416,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
135,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,137,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_137,0.05,0.05,0.0111095905303955,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
136,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,138,6,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_138,0.05,0.05,0.0108504295349121,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
137,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,139,4,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_139,0.0,0.05,0.0112257003784179,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
138,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,140,6,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_140,0.05,0.05,0.0105166435241699,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
139,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,141,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_141,0.05,0.05,0.0105633735656738,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
140,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,142,3,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_142,0.0,0.05,0.0113294124603271,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
141,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,143,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_143,0.05,0.05,0.0106387138366699,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
142,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,144,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_144,0.0,0.05,0.0105960369110107,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
143,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,145,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_145,0.05,0.05,0.0103516578674316,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
144,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,146,8,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_146,0.05,0.05,0.010587453842163,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
145,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,147,2,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_147,0.05,0.05,0.010695457458496,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
146,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,148,0,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_148,0.05,0.05,0.0104966163635253,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
147,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,150,9,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_150,0.05,0.05,0.0105030536651611,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
148,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,152,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_152,0.05,0.05,0.0112955570220947,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
149,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,153,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_153,0.05,0.05,0.0110204219818115,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
150,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,154,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_154,0.05,0.05,0.0110790729522705,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
151,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,155,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_155,0.05,0.05,0.0109295845031738,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
152,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,156,6,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_156,0.05,0.05,0.0107131004333496,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
153,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,157,0,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_157,0.05,0.05,0.0115942955017089,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
154,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,158,3,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_158,0.0,0.05,0.0113625526428222,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
155,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,159,4,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_159,0.0,0.05,0.0107409954071044,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
156,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,160,4,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_160,0.0,0.05,0.0105237960815429,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
157,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,161,6,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_161,0.05,0.05,0.0105550289154052,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
158,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,162,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_162,0.05,0.05,0.0107715129852294,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
159,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,163,4,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_163,0.05,0.05,0.0107896327972412,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
160,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,164,6,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_164,0.05,0.05,0.0110316276550292,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
161,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,165,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_165,0.05,0.05,0.0110607147216796,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
162,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,166,4,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_166,0.05,0.05,0.0108709335327148,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
163,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,167,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_167,0.05,0.05,0.0106897354125976,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
164,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,168,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_168,0.05,0.05,0.0105366706848144,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
165,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,169,4,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_169,0.05,0.05,0.0101222991943359,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
166,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,170,4,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_170,0.05,0.05,0.0104842185974121,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
167,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,171,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_171,0.05,0.05,0.0101425647735595,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
168,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,172,2,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_172,0.05,0.05,0.0101039409637451,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
169,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,173,3,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_173,0.0,0.05,0.0102429389953613,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
170,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,174,2,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_174,0.05,0.05,0.010115623474121,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
171,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,175,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_175,0.0,0.05,0.0101416110992431,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
172,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,176,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_176,0.05,0.05,0.0102481842041015,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
173,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,177,8,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_177,0.0,0.05,0.0109965801239013,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
174,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,178,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_178,0.05,0.05,0.0101807117462158,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
